id,text,author,year,title
396,"Она прошла, былая радость, 
Он пролетел, мой счастья сон, 
И потускнел твой небосклон, 
Разочарованная младость! 

Мои бывалые мечтанья, 
Мои далекие мечты, 
Ты, трепет счастья, упованья, 
Ты, вольный гений красоты! 

Где вы? Прелестное виденье, 
Ты, перелетным ветерком, 
Мне напевало вдохновенье, 
Меня ласкало диким сном! 

Разбиты счастия надежды, 
Исчез мой светлый идеал, 
И на хладеющие вежды 
Унынья тяжкий сон упал... 

Так, в блеске ярком, погасает 
В час поздний алая заря, 
И светлый отблеск отражает 
В святых стенах монастыря, 

И ветер на могилах братий 
Листком полыни шевелит, 
Где память мира, слез, проклятий, 
Непознаваемая спит...

Зачем же светлыми словами, 
Еще Поэзии привет 
Меня знакомит, как с друзьями, 
С мечтой на век протекших лет? 

Мир опыта, рукою смелой, 
Гробокопатель добрый мой! 
Обвей меня в свой саван белой, 
И - душу заживо отпой...",Полевой Н.А.,1830,Разуверение
611,"Кто властен удержать младой души движенья,
Когда любовь к земле и к жизни в ней горит?
И кто потухший огнь ей снова возвратит,
Когда угаснул он от раннего мученья?..
О Равнодушие! сколь часто я взывал
К тебе, волнуемый моей кипящей кровью,
Как бы предчувствуя, что счастливой любовью
Коварный рок меня на гибель прямо мчал!
Без тучи грянуло несчастье над главою!
Шум стих, я поднял взор, и ты... уже со мною!
Но ты не тот беспечный бог.
Спокойный, радостный, ступающий на розы,
С которым жизни путь столь ровен и отлог:
Ты отнял все, отнявши слезы!
Отдай мне их, отдай назад!
Пусть вновь их пламень жжет мне грудь хотя однажды,
Пусть сердце вновь томит неутолимость жажды:
Несносен для души бесчувственности хлад!
",Дмитриев М.А.,1830,Равнодушие
115,"Обитель тихая отшельников смиренных,
Приветствую тебя! Я слабою стопой
Брожу, задумавшись, в твоих стенах священных,
Остатках древности седой.
Стихия грозная кипящими волнами
Кругом оград твоих высоких облегла
И разлучила мир, блестящий суетами
И добрых иноков дела.
Здесь не услышим мы веселых восклицаний,
Ни арфы, дышущей под хитрою рукой;
Ни смеха посреди роскошных пирований
Толпы, и резвой и живой.
Но здесь спокойствие душевно обитает,
И тихнет пагубных волнение страстей,
И время медленный полет свой простирает,
И разум действует быстрей.
И в ожидании безмолвствует обитель;
И в утренних лучах ее блистает Крест
И эхо пробудя, небес благовеститель
Смущает тишину окрест!
И храм исполнился усердного моленья,
И Гимны Божеству под сводами гремят;
И сердце плавает в восторгах умиленья,
И слезы на очах блестят...
Приветствую тебя, о сердца гость нежданый,
Спокойствие души, безмолвие страстей!
Гость, легкомысленно мной некогда изгнанный
При плесках ветреных друзей!
Челом раскаянным склоняюсь пред тобою
И равнодушия, как благости, молю:
С душою огненной скучал я тишиною -
И чашу зол испил!.. Люблю; -
Но терния в любви рука моя срывала,
И вянул жизни цвет среди печальных дум
И сердце для надежд, для счастья умирало,
И пресмыкался смелый ум...
Спокойствие души! О примирись со мною,
И счастье прежнее мне возврати собой;
Отдай мечты мои, разбросаны Судьбою
И огнь Поэзии святой!
Расторгни тяжкие оковы заблуждений,
Усталое от бед мне сердце обнови
И сном убийственным почиющий мой Гений,
На путь изящного зови!..
Увы, отвергнуто призывное моленье.
Не внемля позднего раскаянья слезам,
Ты скрылося опять, как легкое виденье
В ночи представилось глазам!
Добыча вечная мучений неизбежных,
Я снова остаюсь игралищем Судьбы,
И сердца своего и помыслов мятежных,
И чувствий тягостной борьбы.
Вотще бы к вам пришел, гостеприимны стены,
Убежища себе спокойного искать:
Нет, сердце страстное и разум возмущенный
Не могут Неба созерцать!
Когда Анахорет в безмолвии Природы,
Под кровом сумрака вкушал бы мирный сон;
Тогда бы именем любезным мрачны своды
Наполнил мой унылый стон!
",Карниолин-Пинский М.М.,1824,К спокойствию
88,"Уже последний луч вечернего светила
Едва мелькал сквозь ветви сосн густых,
И ночь крылом своим кладбище осенила,
И вранов крик в глуши дубов утих.
Лишь бледный лик луны носился над гробами,
И в зеркале потока трепетал;
Лишь ветерок играл дубовыми листам и
И ветхий крест могильный колыхал.
В священной тишине, гробами окруженный,
На дерне я в унынии сидел,
Под коим С.... печалию сраженный,
От бурь мирских убежище обрел.
Давно ли С.... был радостью семейства?
(Я мысленно беседовал с собой)
Он с сыном опустил в могилу дни блаженства,
И жертвою стал Парки роковой.
Не лей потоки слез, несчастная супруга,
Твой вопль уже его не возвратит!
Увы! лишилась ты в нем счастия и друга;
И кто отца семейству заменит?
Ах! если бы тоска, виновница мученья,
Могла на миг в душе твоей заснуть!
Пускай минувшее прольет луч утешенья
И облегчит растерзанную грудь.
Давно ль твой милый сын с величием героя
Летел спасать отечественный кров?
Каким огнем пылал бесстрашный среди боя !
Как поражал бледнеющих врагов!
Но там среди громов, среди мечей кровавых,
Где славная смерть юношу ждала,
За Веру, за Царя где кровь струилась правых,
Судьба его для матери спасла.
Ты с трепетом его в отчизну ожидала;
Младый герой летел к твоим стопам:
Ты с грозного чела пернатый шлем снимала,
И небесам курила фимиам.
Но счастие тебе не долго улыбалось,
И тучи бед грозили из-за гор:
Твой милый сын увял, дыхание умчалось,
К тебе простер последний тусклый взор.
Безжалостная смерть еще не утомилась
Светильник дней бесценных задувать:
Теперь супруга ты любезного лишилась,
И рок судил на старости страдать.
Не унывай: тебе осталися в отраду,
Несчастные, лишенные отца;
За все страдания ты в них найдешь награду -
Мужайся, жди несчастиям конца.
",[**],1824,Элегия
511,"Прощай, письмо любви, прощай! Она велела... 
Как долго медлил я! как долго не хотела
Рука предать огню все радости мои!.. 
Но полно, час настал: гори, письмо любви! 
Готов я; ничему душа моя не внемлет. 
Уж пламя жадное листы твои приемлет... 
Минуту... вспыхнули... пылают... легкой дым
Виясь теряется с молением моим. 
Уж перстня верного утратя впечатленье, 
Растопленный сургуч кипит... О провиденье, 
Свершилось! Темные свернулися листы; 
На легком пепле их заветные черты
Белеют... Грудь моя стеснилась. Пепел милый, 
Отрада бедная в судьбе моей унылой, 
Останься век со мной на горестной груди!",Пушкин А.С.,1825,Сожженное письмо
528,"Душ холодных упованье,
Неприязненный ручей,
Чье докучное журчанье
Усыпляет Элизей!
Так! достоин ты укора:
Для чего в твоих водах
Погибает без разбора
Память горестей и благ?
Прочь с нещадным утешеньем!
Я минувшее люблю
И вовек утех забвеньем
Мук забвенья не куплю.",Баратынский Е.А,1823,Лета
300,"Чей холм одинокий под ивой густою
Таится в долине, как сирый пришлец?
Здесь в тихой могиле, заросшей травою,
Спит юный Певец!

Унылая арфа, под крепом печали,
Забвенна — на холме лежит гробовом...
И струны, что чувством бессмертья дышали,
Замолкли с Певцом!

Давно ли, в златые часы наслажденья,
Здесь нежной игрою он трогал сердца?
Давно ли платили мы дань удивленья
Таланту Певца?...

Но ищет ли гений хваления мира!
Награда бессмертных есть горний венец.
Не сетуйте, други! — в селеньях эфира
Восстанет Певец!
",Крюков А.П.,1822,Могила М.
148,"В бездействии души и в праздности досуга,
Оторванный от милой и друзей,
Опять живу с злословием людей
На берегах нерадостного Буга!
Все сила отняла, чем сердце дорожит!
И вдохновение на струны не слетает!
Лишь скука душу тяготит
И в мертвый сон ее надолго погружает!
Меня бегут веселье и покой!
Какой-то злобный дух беседует со мной
И рано жизнь мою печалью отравляет!
Нет силы действовать! нет силы победить
Постыдной праздности тупого усыпленья!
Отвергнут тихий труд - и ясность размышленья
От мыслей скованных летит!
Судьба ли в будущем меня страшит бедою?
Разлука ль с милыми виной тоски моей?
Иль пылкая душа здесь в сфере не своей
И рвется к прежнему и месту и покою?
Когда покину я печальные брега,
Страну не милую и сердцу не родную?
Увижу ль вновь зеленые луга,
Знакомые сады и рощу молодую?
Повеет ли весны дыханье надо мной
С холмов оставленных, но все любимых мной?
Услышу ль на скале, под сенью винограда,
Зеленых волн о берег звонкий плеск?
Порадует ли вновь меня очей отрада
Небес лазоревых сияние и блеск?
Разлуку победив и в страсти оживленный
Увижу ль милую? тебя, мой друг бесценный!
И с поцелуем уст, с любовию очей,
С небесной сладостью пленительных речей,
Которых звук досель с душой не расстается...
Я знал мгновенный счастья сон!
Едва настал - исчезнул он!
Одно уныние на сердце остается.
",Зайцевский Е.П.,1825,Элегия
432,"Люблю я мрачные картины 
В уединеньи созерцать, 
Люблю я взором пробегать 
Морей кипящие пучины 
И слушать шум седых валов 
И стон кремнистых берегов. 
Душе задумчивой приятно, 
Когда в пустыне необъятной 
Небес, одетых черной мглой, 
Ревут громовые удары, 
Горят воздушные пожары, 
Стихии спорят меж собой - 
Как тучам в след несутся тучи, 
От бури воет бор дремучий 
И колебается земля, 
Трепещут горы и поля. 
Природы ропот и стенанье 
Отрадны мне: я вижу в ней 
Участницу моих скорбей 
И нежной дружбы состраданье.",[А.],1830,Элегия
308,"В долине сокровенной
Блистает красотой
Цветочек осребренной
Небесною росой;
Пустынный ветр, играя,
В его листах шумит,
И он, главу склоняя,
Так ветру говорит:
“О ветр, крылом свистящий!
Зачем играешь мной?..
Дай прохладить блестящей
Главу мою росой!
Сим пеплом окропила
Ночь тихая меня!..
Увы! судьба решила!..
Увяну скоро я!..
И стебель мой склонится
На сей пустынный прах!..
Не буду веселиться
Я солнцем в небесах,
Ни кроткою луною,
Ни юностию дня,
Ни светлою росою
Сребрящею меня!..
И стебель мой истлеет,
Увянет цвет в листах,
И ветер их развеет
В долинах, и полях...
И зверолов с зарею
Напрасно в луг придет;
Пленявшего красою
Цветка - он не найдет!
Напрасно будет в поле
Смотреть со всех сторон -
Меня не будет боле,
Меня не узрит он.
""Где ты цветочик милый -
Краса долины сей?""
И слез поток унылый
Покатится струей!..
Так некогда увянет
И старец Оссиан,
И арфы песнь престанет
Пленять Героев стран!..
“Где славный сын Фингала,""
Так скажет зверолов:
""Чья песнь воспламеняла
Героев на врагов!..
Что персты не летают
По пламенным струнам?..
И слезы заблистают,
Струяся по щекам!..
И там, где арф струнами
Я битвы воспевал,
Где ты Фингал с сынами
В день брани пировал,
Где кубки круговые
Стучали по столам,
Там будут вепри злые
Скитаться по лесам;
Умолкнет глас гремящих
Фингалу Бардов гимн;
Не будет от горящих
Дубов взвеваться дым;
И башни наклоненны
Оденет мох с травой,
И терн уединенный
С крапивою седой;
И ветр, играя листом,
В чертогах восшумит;
""Нет Барда!"" эхо с свистом
Уныло повторить!..
Лишь небо озлатится
Янтарною зарей -
На гроб придут резвиться
Лань и олень младой; -
Лишь зверолов - стрелами
Спешащий серн разить -
С играющими псами
Могилу посетит. -
",Шкляревский П.П.,1823,Песнь Оссиана
600,"Видали ль вы в долине сокровенной,
В тени склонившихся над озером берез,
Могильный холм, приют уединенный
Семейства мирного пустынных милых роз?
Волна прозрачная, любуясь их красою,
Лелеет на груди трепещущей своей,
И резвый мотылек, - любимый гость полей
Летит к ним отдохнуть полдневною порою
В сиянье радужных огней.
Вечерний ветерок, играя их кудрями,
Когда свершается торжественный закат,
Несется медленно над светлыми полями
И веет сладкий аромат.
Забытые в глуши, под ясным неба сводом,
Любимцы солнцевы - из крова своего
Они любуются блистательным восходом
И тихим шелестом приветствуют его.
Заря вечерняя, светило дня скрывая
За рубежом далеких синих гор,
Встречает их прощальный взор,
Дарит улыбкою последней, догорая.
И в час безмолвия таинственных ночей,
Родными ветвями соплетшися игриво,
Они покоятся счастливо
На лоне матери своей.
Не страшны бури им: в сени гостеприимной
Они защищены от бурь и непогод.
Затмится ли когда небес лазурный свод
Грядами тучи дымной;
Промчится ли борей сердитый по лесам,
Прольется ль молния огнистыми струями,
Отгрянет ли перун по мрачным небесам, -
Березы мирными обнимут их ветвями,
И дождь скользит по их верхам.
Счастливы розы те в беспечности невинной!
Но всех счастливее из милых роз одна:
Царица области пустынной, -
Как упоительна, как роскошна она!
Какою негою пленительною дышит!
Каким огнем уста ее горят!
Какой с кудрей ее струится аромат,
Когда зефир главу ее колышет!
Не ей ли по ночам, в густой тени ветвей,
Когда луна течет в порфире позлащенной,
Поет столь нежно соловей,
Любовью упоенный?
Не ей ли при заре, когда восток горит,
Когда прохладою предутреннею веет,
Певцов воздушных царь и свищет и дробит,
И в страстной песни млеет?..
То ей! То розе молодой!
Она задумчиво певцу любви внимает,
Склонясь прелестною главой,
И грудь волнуется, и лик ее пылает!
Не тщетно любит соловей!
Глас сладостный любви для милой розы внятен,
И счастливый певец любви и красных дней
Для сердца нежного красавицы приятен.

Но здесь ли на земле под гибнущей луной
Искать негибнущего счастья?
Кто в жизни не видал грозы над головой?
Кто, счастливый, избег от грома и ненастья
И не скорбел печальною душой?
Где тот счастливейший, кто в жизни в непогоду
Умел торжествовать средь бури роковой,
Кто укрепил бессильную природу,
Не изнемог в борьбе с враждебною судьбой?
Восстановление из тленья,
Всечасно ратуя с природой и с собой,
В груди мы носим смерть и веру в Провиденье!
Готовый в путь, оснащен легкий челн,
Маяк горит на пристани востока,
Ум - кормчий за рулем, и мы средь ярых волн
В необоримой власти рока!
Сначала новый путь пленяет новизной,
Приятны нам картины юной жизни,
И мы плывем с веселою душой
В родимый край отчизны.
Но длится жизни путь; наш кормчий уж устал,
Склонясь на руль, беспечно засыпает,
И жизни цвет в мечтах неясно исчезает.
Но челн вперед... Вдруг бури дух восстал,
Завеса черная маяк во тьме скрывает,
О твердую скалу гремит косматый вал,
И ветер рвет бессильное ветрило!
Проснувшийся пловец спешит схватить кормило, -
Но поздно! Челн бежит на ряд подводных скал,
И море челн разбитый поглотило!..
Вот наша жизнь! Блажен, кто с юных лет
От тихой пристани очей не отвращает,
И с теплой верою средь горестей и бед
Все к ней, все к ней стремленье направляет,
Он весело плывет чрез бурный океан,
Маяк горит, в очах его светлея,
Редеет сумрачный туман,
И берег родины все ближе и виднее!..
Вот пристань! И пловец, отбросив легкий челн,
Целует тихий брег страны обетованной
И, кинув светлый взор на волны окегада,
Ложится отдохнуть от плаванья и волн.

О розы милые! недолго вы блистали,
Недолго путника вы радовали взор!
Еще снега не скрыли ближних гор,
А вы уже увяли!
Где светлый ваш хранитель-ангел был,
Когда на озере громады собирались,
Когда в лесах сердитый ветр завыл
И стаи воронов с далеких гор слетались?
Зачем оставил вас? Зачем своим крылом,
Во время бурного движения природы
Не скрыл от бурь и непогоды,
Не отвратил ниспадший с неба гром?
..................................
Скончалась ночь. Восток холодным пламем пышет;
В безоблачной выси скликаются орлы;
Но буря все сильней дыханьем бурным дышит.
Огромные валы
Стадами тучными на озере пасутся;
Под бурей двух стихий могильный холм дрожит;
И с вихрем по полям зеленый лист летит.
Дрожа от холода, с поникшими главами,
Три розы милые сплетаются ветвями.
Верхи дерев, как гибки лозы, гнутся,
Но тщетно все! Час гибели пробил,
И ветер яростный тяжелыми крылами
Две розы юные безжалостно сломил!
Исчезло все, что сердце здесь любило!
Что путника ласкало жадный взор!
И солнце светлое, поднявшись из-за гор,
Холодный гроб красавиц осветило.
Но волны озера не скрыли их в водах:
Шумя прозрачными крылами,
Они несли сирот на пенистых хребтах,
И окропляли их жемчужными слезами.
Они плывут!
Повито трауром, как факел погребальный,
Светило дня бросает луч прощальный,
Как бы преследуя, в последний их приют.
Но силы бури не слабеют;
Леса шумят, песок летит,
Вран черный жалобно кричит,
И волны озера белеют.
Они плывут. За валом вал
Бежит шумящею грядою
И вот, как запад догорал,
К пустому острову прибило их волною,
И ветер белыми песками закидал.
...............................
О, что с тобой, певец весенних дней?
Кому твои серебряные трели?
Ты должен поменять волшебный блеск полей
На мрачные леса, на гробовые ели!
Никем незнаемый, ты станешь изнывать
В немой глуши уединенья,
И в песнях жалобных лесам передавать
Твою тоску, твои мученья.
Но кто придет послушать песнь твою?
Кто затаит в груди пленительные звуки?..
И голос твой замрет в порывах тяжких муки,
И ветер разнесет их бледную струю!..

Наутро стихнули порывы грозной бури:
Спокойно озеро; не тронется листок;
И царь светил восходит на восток,
Лия пурпурный блеск и пламень по лазури.
Сверкает искрами песок;
Горит алмазами кудрявая береза,
И темный бор златым осветился венцом;
Но на холме береговом
Цветет одна сиротка, - роза!
Спасенная под гибельной грозой
Крылом хранителя, отныне
Она одна, своей пленительной красой
Манит взор путника, заблудшего в пустыне,
И украшает холм родной!
",Ершов П.П.,1835,Семейство роз
599,"В тиши села уединенной
Младой страдалец грустно жил,
И долгой мукой утомленный,
Он добрым людям говорил:
""Уж в церковь нашего селенья,
Вас призывают на моленья,
В вечерний колокол звоня, -
Молитеcь Богу за меня.

""Когда ж начнет дубрава тмиться,
Туманы лягут над водой,
Тогда скажите: не томится
Теперь страдалец молодой.
Но вы меня не забывайте,
В унывных песнях поминайте,
И слыша звон с кончиной дня,
Молитесь Богу за меня.

""Пред хитрой, злобной клеветою,
Я дам всю жизнь мою в ответ,
И, с непорочною душою,
Без страха я покину свет.
Недолог был мой путь унылой,
В моей весне уж над могилой
Стою в слезах, к ней взор склоня:
Молитесь Богу за меня!

""Мой милый друг, мой друг прекрасный!
Я думал долго жить с тобой,
Но жертвою мечты, напрасный,
Мой век минутой был одной.
О, сердца нежного тревогу
Простите ей! Молитесь Богу,
Услыша звон в мерцанье дня,
И за нее и за меня"".
",Козлов И.И.,1835,Сельская элегия
532,"Один, и пасмурный душою,
Я близ окна сидел;
Свистела буря надо мною
И глухо дождь шумел.

Уж поздно было, ночь сгустилась;
Но сон бежал очей,
О днях минувших пробудилась
Мечта в душе моей.

""Увижу ль вас, поля родные?
""Увижу ль вас, друзья?
""Губя печалью дни младые,
""Приметно вяну я!

""Дни пролетают, годы тоже;
""Меж тем беднеет свет!
""Давно ль покинул вас - и что же?
""Двоих уж в мире нет!

""И мне назначена могила!
""Умру в чужой стране,
""Умру и ветреная Лила
""Не вспомнит обо мне!»

Душа стеснилася тоскою;
Я грустно онемел,
Склонился на руку главою,
В окно не зря глядел.

Очнулся я; румян и светел
Уж новый день сиял,
И громкой песнью ранний петел
Мне утро возвещал.",Баратынский Е.А,1827,Бдение
494,"Скажи, мудрец младой, что прочно на земли?
Где постоянно жизни счастье?
Мы область призраков обманчивых прошли;
Мы пили чашу сладострастья:

Но где минутный шум веселья и пиров,
В вине потопленные чаши?
Где мудрость светская сияющих умов?
Где твой Фалерн и розы наши?

Где дом твой, счастья дом?.. Он в буре бед исчез
И место поросло крапивой,
Но я узнал его: я сердца дань принес
На прах его красноречивой.

На нем, когда окрест замолкнет шум градской
И яркий Веспер засияет
На темном севере: твой друг, в тиши ночной,
В душе задумчивость питает.

От самой юности служитель олтарей
Богини неги и прохлады;
От пресыщения, от пламенных страстей
Я сердцу в ней ищу отрады.

Поверишь ли? я здесь, на пепле храмин сих,
Венок веселия слагаю
И часто в горести, в волненье чувств моих
Потупя взоры, восклицаю:

Минутны странники, мы ходим по гробам;
Все дни утратами считаем;
На крыльях радости летим к своим друзьям, 
И что ж? их урны обнимаем.

Скажи, давно ли здесь, в кругу твоих друзей,
Сияла Лила красотою?
Благие небеса, казалось, дали ей
Все счастье смертной под луною:

Нрав тихий ангела, дар слова, тонкий вкус,
Любви и очи и ланиты;
Чело открытое одной из важных муз
И прелесть - девственной Хариты.

Ты сам, забыв и свет и тщетный шум пиров,
Ее беседой наслаждался
И в тихой радости, как путник средь песков,
Прелестным цветом любовался.

Цветок (увы!) исчез, как сладкая мечта!
Она, в страданиях, почила
И с миром, в страшный час, прощаясь навсегда...
На друге взор остановила.

Но дружба, может быть, ее забыла ты!..
Веселье слезы осушило;
И тень чистейшую, дыханье клеветы
На лоне мира возмутило.

Так все здесь суетно в обители сует!
Приязнь и дружество непрочно! - 
Но где, скажи, мой друг, прямой сияет свет?
Что вечно чисто, непорочно?

Напрасно вопрошал я опытность веков
И Клии мрачные скрижали: 
Напрасно вопрошал всех мира мудрецов:
Они безмолвны пребывали.

Как в воздухе перо кружится здесь и там,
Как в вихре тонкий прах летает,
Как судно без руля стремится по волнам
И вечно пристани не знает: 

Так ум мой посреди сомнений погибал.
Все жизни прелести затмились;
Мой Гений в горести светильник погашал,
И музы светлые сокрылись,

Я с страхом вопросил глас совести моей...
И мрак исчез, прозрели вежды:
И Вера пролила спасительный елей
В лампаду чистую Надежды.

Ко гробу путь мой весь, как солнцем, озарен;
Ногой надежною ступаю;
И с ризы странника свергая прах и тлен,
В мир лучший духом возлетаю.",Батюшков К.Н.,1817,К другу
161,"Какая радость засветилась
В восторженной душе моей!
Протекшее в ней пробудилось
С мечтой пленительной своей.
Священное воспоминанье!
Продли свое очарованье...
Но скрылась сладкая мечта;
В душе волненье, пустота. -
Так путник мраком окруженный,
Звезды сияньем пораженный,
Спешит за ней; но свет исчез
В равнине сумрачной небес.
",[А. Дер--кий],1826,Элегия
170,"Я вижу вновь тебя, о край моих отцов,
Мне вечно-памятный и вечно сердцу милый!
Тебя, младенчества о незабвенный кров,
И вас, о прадедов священные могилы!
Раскиньте надо мной приветственную сень
Вы, родины моей пространные дубравы!
И моего возврата светлый день
Да обновит во мне восторг любви и славы!
Здесь, разорвавши цепь столичной суеты,
Еще в объятиях свободы отдыхаю;
Сюда Олимпа с высоты
Вас, о Камены, призываю!
Пусть лира стройная бряцаньем веселит
Мои леса, луга и горы и долины,
Пусть имя милое Надины -
Она всечастно им звучит!
Свершилось давнее желанье!
Вновь привела судьба меня
В места, где мирное живет воспоминанье,
И где протекшее столь ясно вижу я
Во всем его очарованье!
Куда сокрылась ты, о радость дней младых?
Где время то, когда в семье родимой,
Не знал я ни забот, ни горестей земных?
Ах! годы счастия промчалися незримо!..
Уже родители лежат в земле сырой,
Уж братьев и сестер, доселе круг единый,
Исчез... все разошлись различною стезей
По воле мощныя судьбины!
Но не изглажены ничем в душе моей
Живые детства впечатленья,
Предвозвестившие отрадою своей
Благотворящего Парнаса вдохновенья!
Забуду ли я вас, о пылкие мечты,
Вы, коими мои все чувства разгорались,
Когда весной природы красоты
Мне в восхитительной картине представлялись?
Еще тогда любил я шум родимых вод,
И легкокрылого зефира дуновенье,
И солнца радостно-торжественный восход,
И в густоте дубрав пернатых сладкопенье!
Порою утренней блуждая по садам,
Которые кругом цвели и зеленели,
Я часто приходил Пенейки к берегам
Пленяться звуками пастушеской свирели!
О! как уныло с плеском волн
Ее сливалися отзывы!
Шумели яворы под тенью древней ивы,
И рыбака отважный челн
Носился по реке стрелою...
А там, влекомые прохладою садов,
Плывя меж злачных островов -
Два стройных лебедя гордились красотою!
Или, под сводом лип, черемух и берез,
Даривших мне приют сенистой, 
Дышал я сладостным благоуханьем роз
И вешних ландышей и лилии душистой!

В те дни Поэзия - посланница богов,
Жезлом магическим меня обворожила,
И Муза чистый жар певцов
В моей груди воспламенила!
И не погас огонь сей неземной!
Но, произнесть дерзнул судьбине укоризну?
Наследный дом мой пуст - и в милую отчизну
Я возвратился сиротой!
А ты, родителей моих священный прах!
Покойся мирным сном в хранительных гробах!
О незабвенные! каких воспоминаний
Я не соблюл о вас в душе моей?
Вы в жизни шли путем благодеяний -
Прекрасной цели ваших дней!
Вы руку помощи с улыбкой простирали
Недужному и сироте!
Вы беззащитную вдовицу призирали -
И ваша дверь была отверзта нищете!
И сколько благ за то дано вам небесами!
Обильные поля растили верный плод!
Полнели житницы - и счастия дарами
Вы богатели всякий год!
И дом ваш был предел веселья, ликований!
Туда, с довольною душой,
И друг и ближний и чужой -
Несли вам чувств сердечных дани!
И что же? радости изменчивы, как сны!
Всему есть срок неизбежимой!
Вы смерти ранния косой неотвратимой
Безжалостно поражены!

Но добродетели, как горние светилы,
Которые всегда приветственно горят,
Не затмеваются и в сумраке могилы;
Нет, и оттоль еще другим благотворят!
Я помню оный день, когда судьбы веленье
Воззвало мать мою от мира в лучший свет;
(Я с ней оплакал разлученье
Во цвете отроческих лет,)
Я помню: колокол разнес лишь весть печали,
Как сирые уже со стонами, в слезах,
Теснятся в храмине; с молитвой окружили
Их благодетельницы прах!
Сколь тронул душу мне сей вид красноречивый!
Их вопли слезные - завидный мавзолей!
Им тяжко зреть сей лик печальный, молчаливый,
И непробудный сон безжизненных очей!
И слышал: раздались сердец благословенья,
К могиле гроб ее сопроводив...
А ты, о милый прах! прости мои хваленья:
Сыновния любви то слабый лишь отзыв!..
О! если сей унылой песни звуки
К потомству позднему дойдут;
На свиток мой, быть может, внуки
Слезу горячую прольют!
К блаженной старине перелетят мечтою,
Во след за Музою моей;
Любуясь ваших дел красою,
Виновники моих безвестных дней!
А я, исполнен упованья,
Молить Зиждителя я буду всякий час,
Да водворит на век и упокоит вас
В обители, где нет ни слез, ни воздыханья!
Когда ж весны святая благодать
И землю оживит и небосклон лазурный,
Я буду первыми цветами украшать
Воздвигнутые вам в родимом храме урны...
К ним, увлекаемый внезапною тоской,
Я буду приходить безмолвный и угрюмый,
Чтобы протекшего мечтой -
Животворить души и сердца думы!..
Но в одиночестве могу ли счастлив быть?
Уж мне назначена подруга небесами!
И здесь, меж вашими гробами,
Клянуся ей не изменить!
Внемлите ж ныне вы любви моей признанья
И сердца юного священнейший обет!
О! если б на мои воззванья
Я мог услышать ваш ответ!..
",Бороздна И.П.,1823,Мое убежище
